Experience Does Not Err. Only Your Judgments Err By Expecting From Her What Is Not In Her Power.	A experiência não erra. Somente seus julgamentos erram ao esperar dela o que não está em seu poder.	Leonardo Da Vinci
Our Greatest Fear Should Not Be Of Failure But Of Succeeding At Things In Life That Don'T Really Matter.	Nosso maior medo não deve ser o fracasso, mas sim o sucesso em coisas da vida que realmente não importam.	Francis Chan
Allah loves moderation and hates extravagance and excess.	Allah ama a moderação e odeia a extravagância e o excesso.	Umar ibn Al-Khattāb (R.A)
Everyone Should Be Respected As An Individual, But No One Idolized.	Todos deveriam ser respeitados como indivíduos, mas ninguém idolatrado.	Albert Einstein
The lamps are different, but the Light is the same. One matter, one energy, one Light, one Light-mind, endlessly emanating all things.	As lâmpadas são diferentes, mas a Luz é a mesma. Uma matéria, uma energia, uma Luz, uma mente-Luz, emanando infinitamente todas as coisas.	Rumi
My Mission In Life Is Not Merely To Survive, But To Thrive; And To Do So With Some Passion, Some Compassion, Some Humor, And Some Style	Minha missão na vida não é apenas sobreviver, mas prosperar; E fazer isso com alguma paixão, alguma compaixão, algum humor e algum estilo	Maya Angelou
Good actions are a guard against the blows of adversity.	As boas ações são uma proteção contra os golpes da adversidade.	Abu Bakr (R.A)
There is greatness in the fear of God, contentment in faith of God, and honour in humility.	Há grandeza no temor de Deus, contentamento na fé em Deus e honra na humildade.	Abu Bakr (R.A)
I'm the greatest, I'm a bad man, and I'm pretty!	Eu sou o maior, sou um homem mau e sou bonito!	Muhammad Ali
No Man Is Justified In Doing Evil On The Ground Of Expedience.	Nenhum homem tem justificativa para fazer o mal com base na conveniência.	Theodore Roosevelt
Patriotism Means To Stand By The Country. It Does Not Mean To Stand By The President.	Patriotismo significa apoiar o país. Isso não significa apoiar o presidente.	Theodore Roosevelt
With God In Charge, I Believe Everything Will Work Out For The Best In The End.	Com Deus no comando, acredito que tudo dará certo no final.	Henry Ford
The nourishment of body is food, while the nourishment of the soul is feeding others.	A nutrição do corpo é comida, enquanto a nutrição da alma alimenta os outros.	Ali ibn Abi Talib (R.A)
There is no goodness in people who don't give advice, and there is no goodness in people who don't like to be advised.	Não há bondade nas pessoas que não dão conselhos, e não há bondade nas pessoas que não gostam de ser aconselhadas.	Umar ibn Al-Khattāb (R.A)
The Whole Of Science Is Nothing More Than A Refinement Of Everyday Thinking.	Toda a ciência nada mais é do que um refinamento do pensamento cotidiano.	Albert Einstein
When we tackle obstacles, we find hidden reserves of courage and resilience we did not know we had. And it is only when we are faced with failure do we realise that these resources were always there within us. We only need to find them and move on with our lives.	Quando enfrentamos obstáculos, encontramos reservas ocultas de coragem e resiliência que não sabíamos que tínhamos. E só quando nos deparamos com o fracasso é que percebemos que esses recursos sempre estiveram dentro de nós. Só precisamos encontrá-los e seguir em frente com nossas vidas.	Abdul Kalam
I Like My Wine Like My Women - Ready To Pass Out.	Gosto do meu vinho como das minhas mulheres - prontas para desmaiar.	Robin Williams
Just Go Up To Somebody On The Street And Say "You'Re It!" And Then Run Away.	Basta ir até alguém na rua e dizer "Você é isso!" E então fugir.	Ellen DeGeneres
Champions aren't made in gyms. Champions are made from something they have deep inside them - a desire, a dream, a vision. They have to have the skill, and the will. But the will must be stronger than the skill.	Campeões não são feitos em academias. Os campeões são feitos de algo que eles têm dentro de si – um desejo, um sonho, uma visão. Eles têm que ter habilidade e vontade. Mas a vontade deve ser mais forte que a habilidade.	Muhammad Ali
Wars Are Caused By Undefended Wealth.	As guerras são causadas por riqueza indefesa.	Ernest Hemingway
Never, Never And Never Again Shall It Be That This Beautiful Land Will Again Experience The Oppression Of One By Another.	Nunca, nunca e nunca mais acontecerá que esta bela terra experimentará novamente a opressão de uns pelos outros.	Nelson Mandela
There's nothing stressful about turning 50 except people reminding you about it.	Não há nada estressante em completar 50 anos, exceto as pessoas lembrando você disso.	Muhammad Ali
Microsoft Is Not About Greed. It'S About Innovation And Fairness.	A Microsoft não tem a ver com ganância. É uma questão de inovação e justiça.	Bill Gates
When you see that any scholar loves the world, then his scholarship is in doubt.	Quando você vê que qualquer estudioso ama o mundo, então sua erudição fica em dúvida.	Umar ibn Al-Khattāb (R.A)
The Roots Of All Goodness Lie In The Soil Of Appreciation For Goodness.	As raízes de toda bondade estão no solo da apreciação pela bondade.	Dalai Lama
You Don'T Have To Be Great To Start, But You Have To Start To Be Great	Você não precisa ser ótimo para começar, mas precisa começar para ser ótimo	Zig Ziglar
One Believes Others Will Do What He Will Do To Himself.	Alguém acredita que os outros farão o que ele fará consigo mesmo.	Victor Hugo
Like Getting Into A Bleeding Competition With A Blood Bank.	Como entrar numa competição de sangramento com um banco de sangue.	Richard Branson
The breezes at dawn have secrets to tell you Don't go back to sleep! You must ask for what you really want. Don't go back to sleep! People are going back and forth across the doorsill where the two worlds touch, The door is round and open Don't go back to sleep!	A brisa da madrugada tem segredos para te contar Não volte a dormir! Você deve pedir o que realmente deseja. Não volte a dormir! As pessoas vão e voltam pela soleira da porta onde os dois mundos se tocam, A porta é redonda e aberta Não volte a dormir!	Rumi
Stay in college, get the knowledge. And stay there until you're through. If they can make penicillin out of moldy bread, they can sure make something out of you. Advice to a young person to continue his education.	Fique na faculdade, adquira o conhecimento. E fique lá até terminar. Se eles conseguem fazer penicilina com pão mofado, com certeza podem fazer algo com você. Conselhos a um jovem para continuar a sua educação.	Muhammad Ali
Those Who Dare To Fail Miserably Can Achieve Greatly.	Aqueles que ousam falhar miseravelmente podem alcançar grandes resultados.	John F. Kennedy
You show your worth by what you seek.	Você mostra seu valor pelo que busca.	Rumi
Acquire knowledge before you become leaders and pride prevents you from learning and you live in ignorance.	Adquira conhecimento antes de se tornar líder e o orgulho o impede de aprender e você vive na ignorância.	Umar ibn Al-Khattāb (R.A)
Bitterness Is Like Cancer. It Eats...	A amargura é como o câncer. Isso come...	Maya Angelou
Fear Is The Main Source Of Superstition, And One Of The Main Sources Of Cruelty. To Conquer Fear Is The Beginning Of Wisdom.	O medo é a principal fonte de superstição e uma das principais fontes de crueldade. Vencer o medo é o começo da sabedoria.	Bertrand Russell
If A Free Society Cannot Help The Many Who Are Poor, It Cannot Save The Few Who Are Rich.	Se uma sociedade livre não pode ajudar os muitos pobres, não pode salvar os poucos ricos.	John F. Kennedy
As He Was Valiant, I Honour Him. But As He Was Ambitious, I Slew Him.	Como ele foi valente, eu o honro. Mas como ele era ambicioso, eu o matei.	William Shakespeare
Who's gonna dare to be great?	Quem se atreverá a ser ótimo?	Muhammad Ali
He who keeps his own counsel keeps his affairs in his own hands.	Aquele que segue seu próprio conselho mantém seus assuntos em suas próprias mãos.	Umar ibn Al-Khattāb (R.A)
To whatever extent a person's knowledge increases, his attention will be turned more towards his soul.	Na medida em que aumenta o conhecimento de uma pessoa, sua atenção estará mais voltada para sua alma.	Ali ibn Abi Talib (R.A)
If an ignorant person is attracted by the things of the world, that is bad. But if a learned person is thus attracted, it is worse.	Se uma pessoa ignorante se sente atraída pelas coisas do mundo, isso é ruim. Mas se uma pessoa instruída for assim atraída, será pior.	Abu Bakr (R.A)
Surely silence can sometimes be the most eloquent reply.	Certamente o silêncio às vezes pode ser a resposta mais eloquente.	Ali ibn Abi Talib (R.A)
Once your mind stretches to a new level it never goes back to its original dimension.	Uma vez que sua mente se estende para um novo nível, ela nunca mais volta à sua dimensão original.	Abdul Kalam
I was saying “I'm the greatest” long before I believed it.	Eu estava dizendo “Eu sou o maior” muito antes de acreditar.	Muhammad Ali
Our Peace Shall Stand As Firm As Rocky Mountains.	Nossa paz permanecerá tão firme quanto as montanhas rochosas.	William Shakespeare
Only Buy Something That You'D Be Perfectly Happy To Hold If The Market Shut Down For 10 Years.	Compre apenas algo que você ficaria perfeitamente feliz em manter se o mercado fechasse por 10 anos.	Warren Buffett
Intellectual Property Has The Shelf Life Of A Banana.	A propriedade intelectual tem a vida útil de uma banana.	Bill Gates
He who understands humanity seeks solitude.	Quem entende a humanidade busca a solidão.	Ali ibn Abi Talib (R.A)
I was not created to be occupied by eating delicious foods like tied up cattle.	Não fui criado para me ocupar comendo comidas deliciosas, como gado amarrado.	Ali ibn Abi Talib (R.A)
Time Stays Long Enough For Anyone Who Will Use It.	O tempo dura o suficiente para qualquer pessoa que o utilize.	Leonardo Da Vinci
I Feel The Same Way About Disco As I Do About Herpes.	Sinto o mesmo em relação ao disco e ao herpes.	Hunter S. Thompson
Civilization Is The Limitless Multiplication Of Unnecessary Necessities.	A civilização é a multiplicação ilimitada de necessidades desnecessárias.	Mark Twain
If You Hear A Voice Within You Say 'You Cannot Paint ' Then By All Means Paint, And That Voice Will Be Silenced.	Se você ouvir uma voz dentro de você dizer 'Você não pode pintar', então pinte, e essa voz será silenciada.	Vincent Van Gogh
When One Has Not Had A Good Father, One Must Create One.	Quando alguém não teve um bom pai, deve-se criar um.	Friedrich Nietzsche
I'Ve Learned That People Will Forget What You Said, People Will Forget What You Did, But People Will Never Forget How You Made Them Feel.	Aprendi que as pessoas esquecerão o que você disse, as pessoas esquecerão o que você fez, mas as pessoas nunca esquecerão como você as fez sentir.	Maya Angelou
If We Cannot Now End Our Differences, At Least We Can Help Make The World Safe For Diversity.	Se não podemos agora acabar com as nossas diferenças, pelo menos podemos ajudar a tornar o mundo seguro para a diversidade.	John F. Kennedy
The Cautious Seldom Err.	O cauteloso raramente erra.	Confucius
Admiration For A Quality Or An Art Can Be So Strong That It Deters Us From Striving To Possess It.	A admiração por uma qualidade ou arte pode ser tão forte que nos impede de nos esforçarmos para possuí-la.	Friedrich Nietzsche
I Myself Prefer My New Zealand Eggs For Breakfast.	Eu mesmo prefiro meus ovos da Nova Zelândia no café da manhã.	Elizabeth II
To line only for some unknown future is superficial.	Alinhar-se apenas com algum futuro desconhecido é superficial.	Abdul Kalam
